,selected_image_indices,value,selected_image_names,selected_images
790,5692,0.033708055,COVID-117.png,"[[54 75 83 ... 32 31 30]
 [68 64 63 ... 33 32 31]
 [75 65 60 ... 33 32 32]
 ...
 [40 45 52 ... 34 33 35]
 [40 45 52 ... 34 34 36]
 [41 46 53 ... 33 34 37]]"
791,5092,0.033695817,COVID-1481.png,"[[  1   1   1 ...   1   9  22]
 [  1   1   1 ...   1   9  22]
 [  1   1   1 ...   1   9  22]
 ...
 [127 129 134 ...  77  79  81]
 [130 131 135 ...  79  80  82]
 [131 133 137 ...  82  82  84]]"
792,4224,0.03368663,COVID-847.png,"[[  0   0   0 ...   3   3   3]
 [  0   0   0 ...   2   2   2]
 [  0   0   0 ...   1   1   1]
 ...
 [196 158 152 ... 227 225 223]
 [196 154 152 ... 231 229 227]
 [197 144 141 ... 246 246 245]]"
793,6921,0.033684015,Lung_Opacity-4628.png,"[[ 8  8  8 ...  8  9 10]
 [ 8  8  8 ...  8  9 10]
 [ 8  8  7 ...  7  8  9]
 ...
 [ 8  8  8 ...  8  9  8]
 [ 8  8  8 ...  9 11 10]
 [ 8  8  8 ... 10 13 12]]"
794,8641,0.03367684,Lung_Opacity-2191.png,"[[ 4  4  4 ...  2  3  2]
 [ 4  4  5 ...  3  3  3]
 [ 3  4  4 ...  3  3  2]
 ...
 [63 61 57 ... 34 22  9]
 [60 61 55 ... 35 22 10]
 [52 53 48 ... 32 20  9]]"
795,5919,0.033670384,COVID-744.png,"[[1 1 1 ... 3 5 1]
 [1 1 1 ... 7 8 1]
 [1 1 1 ... 5 6 0]
 ...
 [2 4 3 ... 1 3 4]
 [0 3 4 ... 4 6 2]
 [1 5 4 ... 4 4 1]]"
796,8026,0.03366248,Lung_Opacity-514.png,"[[ 8 10  9 ...  1  1  1]
 [10 11 11 ...  1  1  1]
 [ 9 10 10 ...  1  1  1]
 ...
 [ 1  1  1 ...  1  1  1]
 [ 1  1  1 ...  1  1  1]
 [ 1  1  1 ...  1  1  1]]"
797,2353,0.03365232,Normal-276.png,"[[ 83 103 106 ... 103 104 101]
 [ 85 105 107 ... 101 102 101]
 [106 114 112 ... 101 100 100]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]"
798,3785,0.033648245,COVID-31.png,"[[ 53  54  54 ...   8   0   0]
 [ 53  54  56 ...   9   0   0]
 [ 57  61  64 ...   8   0   0]
 ...
 [191 197 201 ...   8   0   0]
 [192 198 201 ...   8   0   0]
 [192 195 200 ...   8   0   0]]"
799,8070,0.03363607,Lung_Opacity-5109.png,"[[  6   9  10 ... 169 186 193]
 [  6  10  11 ... 154 176 191]
 [  6  10  11 ... 121 147 166]
 ...
 [ 13  23  20 ...  16  16  16]
 [ 10  18  17 ...  14  14  14]
 [  6  11  12 ...   9   9   9]]"
800,5159,0.03363134,COVID-592.png,"[[  0   0   0 ...   9   9   9]
 [  0   0   0 ...   7   8   8]
 [  0   0   0 ...   7   7   7]
 ...
 [167 169 169 ... 135 136 137]
 [167 169 170 ... 135 136 137]
 [167 169 170 ... 135 136 137]]"
801,5302,0.03361908,COVID-686.png,"[[30 31 32 ... 38 39 38]
 [34 35 36 ... 42 44 43]
 [35 37 38 ... 44 45 44]
 ...
 [ 0  1  3 ... 58 55 53]
 [ 0  1  4 ... 59 56 53]
 [ 0  3  6 ... 53 50 49]]"
802,6788,0.0336174,Lung_Opacity-700.png,"[[ 3  5  4 ...  0  0  0]
 [ 3  5  5 ...  0  0  0]
 [ 3  5  4 ...  0  0  0]
 ...
 [21 58 68 ...  2  0  0]
 [17 50 70 ...  5  0  0]
 [14 31 45 ...  7  0  0]]"
803,4339,0.033599943,COVID-2355.png,"[[ 12  12  12 ... 100 152 118]
 [  2   2   2 ...  88 144 111]
 [  0   0   0 ...  84 140 108]
 ...
 [ 16   8   4 ...   7  13  14]
 [ 18   9   6 ...  10  17  18]
 [ 30  20  18 ...  30  38  36]]"
804,1714,0.033591907,Normal-5842.png,"[[166 123  89 ...  93 103  97]
 [112  78  51 ...  40  47  44]
 [ 78  50  29 ...  11  15  13]
 ...
 [ 57  54  51 ... 145 150 143]
 [ 67  65  62 ... 151 157 148]
 [ 80  76  72 ... 156 163 153]]"
805,8484,0.033590008,Lung_Opacity-3835.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
806,4169,0.033572875,COVID-1737.png,"[[13 13 22 ... 38 38 29]
 [15 27 48 ... 44 48 40]
 [32 51 66 ... 48 55 49]
 ...
 [64 65 68 ... 46 38 30]
 [61 63 66 ... 45 38 30]
 [55 57 59 ... 42 35 27]]"
807,286,0.033572182,Normal-1217.png,"[[ 0  0  0 ... 54 52 48]
 [ 0  0  0 ... 54 51 48]
 [ 0  0  0 ... 54 50 48]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
808,482,0.03356492,Normal-5780.png,"[[ 38  45  50 ... 118 118 108]
 [ 33  40  43 ... 135 134 123]
 [ 26  32  34 ... 131 132 122]
 ...
 [201 224 231 ... 244 239 215]
 [198 221 227 ... 240 234 210]
 [173 194 199 ... 210 206 184]]"
809,5992,0.03355974,COVID-1184.png,"[[49 76 87 ...  0  0  0]
 [43 68 82 ...  0  0  0]
 [37 63 77 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
810,5808,0.03355019,COVID-2126.png,"[[105 104 104 ...  50  53  58]
 [ 90  89  88 ...  49  53  59]
 [ 75  73  72 ...  48  52  58]
 ...
 [ 27  22  19 ...  53  54  52]
 [ 26  23  22 ...  54  51  52]
 [ 25  24  22 ...  51  52  55]]"
811,2938,0.03354963,Normal-5263.png,"[[  0   0   0 ... 148 148 141]
 [  0   0   0 ...  95  94  90]
 [  0   0   0 ...  52  52  51]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]"
812,2277,0.03354582,Normal-3521.png,"[[ 81  67  58 ... 207 206 207]
 [ 56  43  36 ... 194 199 205]
 [ 42  31  24 ... 165 172 187]
 ...
 [ 26  25  25 ... 144 169 193]
 [ 31  30  31 ... 146 172 196]
 [ 37  36  37 ... 147 174 199]]"
813,4621,0.033538487,COVID-541.png,"[[ 14  16  16 ...  13  13  16]
 [ 21  23  25 ...  26  25  26]
 [ 24  27  29 ...  31  31  29]
 ...
 [ 71  86  98 ...  76  69  63]
 [ 74  89  98 ...  77  73  68]
 [ 80  93 101 ...  80  77  73]]"
814,8840,0.033532422,Lung_Opacity-1061.png,"[[199 206 211 ...  61  86 117]
 [203 210 216 ...  34  48  69]
 [204 211 217 ...  16  22  31]
 ...
 [230 230 230 ... 227 229 230]
 [219 220 219 ... 215 218 220]
 [147 147 148 ... 143 144 146]]"
815,8645,0.033527423,Lung_Opacity-2190.png,"[[  2   1   2 ...   2   2   2]
 [ 14  14  13 ...  13  14  13]
 [ 17  18  17 ...  17  17  16]
 ...
 [104  85  58 ...  56  61  56]
 [100  84  59 ...  56  61  55]
 [ 86  73  53 ...  51  52  48]]"
816,4336,0.03352144,COVID-1632.png,"[[ 98 108 108 ... 124 131 146]
 [ 98 103 105 ... 135 142 156]
 [101  99 103 ... 136 146 164]
 ...
 [200 193 190 ... 141 124 118]
 [197 194 190 ... 135 121 120]
 [197 196 195 ... 141 128 118]]"
817,1041,0.0335099,Normal-2886.png,"[[215 209 202 ... 202 202 187]
 [202 197 190 ... 191 192 182]
 [190 181 171 ... 179 180 170]
 ...
 [  1   1   3 ...  13  12   9]
 [  1   1   2 ...  13  12   9]
 [  1   1   2 ...  13  12   9]]"
818,4178,0.033502296,COVID-1407.png,"[[3 0 3 ... 0 0 0]
 [1 0 5 ... 0 0 1]
 [2 0 7 ... 0 0 1]
 ...
 [0 2 1 ... 0 2 4]
 [2 3 2 ... 2 0 1]
 [4 2 0 ... 5 1 0]]"
819,4484,0.033498354,COVID-2477.png,"[[191 189 189 ...   6  10  17]
 [189 188 186 ...   6   7  11]
 [133 133 132 ...   5   6   8]
 ...
 [234 233 233 ... 245 245 244]
 [234 233 233 ... 245 245 244]
 [233 232 233 ... 247 246 246]]"
820,3399,0.03349186,COVID-80.png,"[[ 53  58  65 ...  37  34  32]
 [ 39  44  51 ...  47  43  41]
 [ 25  30  35 ...  43  39  37]
 ...
 [ 31  32  34 ... 135 131 127]
 [ 31  32  34 ... 135 131 127]
 [ 31  32  34 ... 136 132 128]]"
821,6170,0.03348904,Lung_Opacity-4557.png,"[[  0   0   0 ...   1   1   1]
 [  0   0   0 ...   1   1   1]
 [  0   0   1 ...   1   1   1]
 ...
 [ 86 103 113 ...  20  16  13]
 [ 85 103 112 ...  18  15  12]
 [ 74  89  97 ...  16  13  10]]"
822,2716,0.03347648,Normal-174.png,"[[70 87 91 ...  0  0  0]
 [66 82 87 ...  0  0  0]
 [63 76 83 ...  0  0  0]
 ...
 [61 58 56 ... 26 26 25]
 [70 65 60 ... 25 26 26]
 [73 82 75 ... 24 24 23]]"
823,20,0.03346255,Normal-7230.png,"[[ 2  2  2 ... 15 30 47]
 [ 2  2  2 ... 14 29 46]
 [ 2  2  1 ... 14 28 45]
 ...
 [10  8  6 ... 23 34 38]
 [14 12 12 ... 32 44 49]
 [20 18 17 ... 44 58 63]]"
824,3212,0.033453338,COVID-1658.png,"[[113 113 110 ... 216 219 190]
 [112 113 109 ... 219 213 169]
 [103 101  98 ... 214 202 139]
 ...
 [ 70  81  94 ... 152 144 133]
 [ 72  87  96 ... 150 143 138]
 [ 75  90  98 ... 149 147 144]]"
825,7422,0.03345236,Lung_Opacity-1493.png,"[[255 255 255 ... 255 251 231]
 [255 255 250 ... 227 230 216]
 [252 233 206 ... 128 136 137]
 ...
 [ 40  24  15 ...  14  13   8]
 [ 39  24  16 ...  14  13   9]
 [ 40  25  17 ...  14  13   9]]"
826,643,0.03343985,Normal-965.png,"[[82 83 84 ...  0  0  0]
 [85 83 83 ...  0  0  0]
 [84 81 81 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  1  1  0]
 [ 0  0  0 ...  1  1  1]]"
827,5674,0.03343599,COVID-319.png,"[[ 37   6   0 ...   0   6  37]
 [ 37   6   0 ...   0   6  37]
 [ 35   6   0 ...   0   6  37]
 ...
 [ 36   5   6 ...   0   5  32]
 [ 44  16  19 ...  11  17  42]
 [101  76  80 ...  71  76  99]]"
828,4157,0.03343164,COVID-1620.png,"[[50 45 39 ... 42 45 49]
 [49 44 38 ... 37 40 44]
 [49 43 38 ... 34 37 41]
 ...
 [64 72 79 ... 81 80 82]
 [69 76 83 ... 85 84 85]
 [72 80 87 ... 88 87 86]]"
829,6032,0.033426218,Lung_Opacity-3173.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
830,6733,0.03342287,Lung_Opacity-5979.png,"[[12 15 16 ... 42 33 25]
 [15 17 18 ... 44 39 30]
 [15 17 18 ... 37 39 30]
 ...
 [16 19 19 ... 10 10  8]
 [17 20 19 ... 10 10  8]
 [15 16 16 ...  8  9  8]]"
831,1698,0.033418998,Normal-380.png,"[[ 9 15 14 ... 24 22 19]
 [12 15 14 ... 20 17 16]
 [13 14 15 ... 18 14 13]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
832,4453,0.03340952,COVID-605.png,"[[ 31  29  28 ...  32  31  21]
 [ 33  41  41 ...  22  21  17]
 [ 52  76  80 ...  26  26  19]
 ...
 [134 198 213 ... 164 138  58]
 [ 75 104 112 ...  87  73  34]
 [ 27  26  26 ...  27  26  18]]"
833,6490,0.033406112,Lung_Opacity-1272.png,"[[  4  10  14 ... 132 119 106]
 [  5  11  14 ... 146 133 117]
 [  6  11  12 ... 148 135 118]
 ...
 [ 29  61  71 ...   6   5   5]
 [ 30  55  63 ...   7   6   5]
 [ 24  39  43 ...   5   4   4]]"
834,3086,0.033400822,COVID-3441.png,"[[10 13 16 ... 25 27 30]
 [19 18 13 ... 22 24 27]
 [17 15  9 ... 18 19 23]
 ...
 [24 21 29 ... 39 50 59]
 [24 19 36 ... 42 53 61]
 [20 21 43 ... 42 54 62]]"
835,4414,0.03339397,COVID-2045.png,"[[222 250 255 ... 255 249 221]
 [227 184 113 ... 255 249 221]
 [179  75  17 ... 255 250 221]
 ...
 [212 147 121 ...  18  92 185]
 [223 179 139 ...  43 151 199]
 [225 220 167 ...  72 196 208]]"
836,6015,0.033386037,Lung_Opacity-2314.png,"[[190 188 187 ...  12  12  12]
 [190 189 186 ...  12  12  12]
 [189 188 186 ...  12  12  12]
 ...
 [ 22  18  14 ... 105  81  60]
 [ 21  18  14 ... 102  80  60]
 [ 13  11  10 ...  74  62  49]]"
837,4978,0.033383567,COVID-2260.png,"[[0 0 0 ... 0 0 1]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
838,4873,0.03336944,COVID-627.png,"[[ 35  13   1 ...   1   1   1]
 [ 35  15   2 ...   1   1   1]
 [ 17   3   0 ...   1   1   1]
 ...
 [163 168 168 ...   0   0   0]
 [167 171 169 ...   0   0   0]
 [169 172 169 ...   0   0   0]]"
839,2710,0.033356126,Normal-1497.png,"[[189 186 182 ... 203 203 186]
 [178 176 171 ... 195 195 179]
 [170 166 162 ... 182 183 167]
 ...
 [146 140 134 ... 216 234 222]
 [154 147 141 ... 217 234 223]
 [162 153 149 ... 218 235 224]]"
840,7091,0.03334496,Lung_Opacity-1491.png,"[[1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]
 ...
 [1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]]"
841,2607,0.03334155,Normal-2395.png,"[[204 198 180 ... 163 165 155]
 [194 169 124 ... 153 155 145]
 [161 112  59 ... 100 107 104]
 ...
 [ 14   3   0 ...   4   4   3]
 [ 14   3   0 ...   4   4   3]
 [ 15   3   0 ...   4   4   3]]"
842,5304,0.03333533,COVID-205.png,"[[ 90  90  88 ... 247 247 247]
 [ 90  90  90 ... 247 247 247]
 [ 89  89  88 ... 247 247 247]
 ...
 [192 192 192 ... 248 199 110]
 [193 192 192 ... 248 199 108]
 [193 193 193 ... 248 199 108]]"
843,8038,0.033333372,Lung_Opacity-3821.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
844,3293,0.033325344,COVID-527.png,"[[240 209 189 ... 175 172 170]
 [242 211 191 ... 155 152 151]
 [242 211 191 ... 132 128 127]
 ...
 [221 131  78 ...  62  62  62]
 [222 131  77 ...  62  62  62]
 [223 131  77 ...  62  62  63]]"
845,4884,0.03332234,COVID-1571.png,"[[255 255 187 ...   0   2   3]
 [231 219 141 ...   1   2   4]
 [135 117  72 ...   0   2   4]
 ...
 [  0   0   0 ...   1   3   4]
 [  0   0   0 ...   1   3   4]
 [  0   0   0 ...   1   3   4]]"
846,2171,0.033318892,Normal-9280.png,"[[  0   0   0 ... 165 157 107]
 [  0   0   0 ... 109 104  74]
 [  0   0   0 ...  53  52  40]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]"
847,5896,0.033309273,COVID-3422.png,"[[ 36  36  36 ...  85 117 138]
 [  6   6   6 ...  49  92 117]
 [  0   0   0 ...  37  86 112]
 ...
 [ 56  38  22 ...   6   8   7]
 [ 61  43  29 ...  11  14  14]
 [ 88  71  61 ...  46  49  48]]"
848,637,0.033303432,Normal-1131.png,"[[50 58 64 ...  0  0  0]
 [52 58 63 ...  0  0  0]
 [53 59 64 ...  0  0  0]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
849,4638,0.03329562,COVID-1167.png,"[[102 142 160 ...  55  54  51]
 [113 149 166 ...  47  51  51]
 [122 156 172 ...  35  44  49]
 ...
 [ 45  59  70 ... 142 140 139]
 [ 45  59  70 ... 142 140 139]
 [ 45  59  69 ... 142 140 139]]"
850,7866,0.03329327,Lung_Opacity-120.png,"[[196 138 118 ...  49  57  72]
 [167 156 158 ...  50  58  68]
 [165 171 178 ...  51  59  69]
 ...
 [147 147 148 ... 111 133 152]
 [166 167 168 ... 124 145 161]
 [185 187 187 ... 140 158 172]]"
851,4354,0.03328284,COVID-2028.png,"[[34  6  0 ...  0  6 34]
 [34  6  0 ...  0  6 34]
 [34  6  0 ...  0  6 34]
 ...
 [34  6  0 ...  0  6 34]
 [34  6  0 ...  0  6 34]
 [34  6  0 ...  0  6 34]]"
852,6979,0.033275668,Lung_Opacity-5515.png,"[[  5   7   6 ...   0   0   0]
 [  6   7   7 ...   0   0   0]
 [  6   7   6 ...   0   0   0]
 ...
 [136 134 122 ...   0   0   0]
 [133 130 120 ...   0   0   0]
 [117 114 104 ...   0   0   0]]"
853,3704,0.0332659,COVID-1374.png,"[[165 166 174 ... 165 145 161]
 [129 130 152 ... 171 157 149]
 [121 122 128 ... 170 171 146]
 ...
 [167 168 167 ... 184 187 193]
 [169 166 167 ... 193 199 198]
 [171 169 165 ... 198 202 202]]"
854,8735,0.033254437,Lung_Opacity-2741.png,"[[  1   2   2 ...   2   3   2]
 [  2   2   2 ...   3   3   3]
 [  2   2   2 ...   3   3   2]
 ...
 [103 109 102 ...  92  80  80]
 [100 107 103 ...  59  65  61]
 [ 86  91  89 ...  33  43  41]]"
855,1229,0.033243403,Normal-6153.png,"[[174 170 158 ...   4   4   3]
 [167 155 122 ...   4   4   3]
 [157 140  99 ...   4   4   3]
 ...
 [180 158 108 ...   4   4   3]
 [184 162 111 ...   4   4   3]
 [189 167 114 ...   4   4   3]]"
856,7082,0.033238877,Lung_Opacity-1555.png,"[[  3   4   4 ...   6   6   5]
 [  4   4   4 ...   7   7   6]
 [  3   4   4 ...   6   6   6]
 ...
 [156 164 154 ...  12  17  18]
 [152 160 149 ...  12  16  16]
 [132 138 127 ...  13  15  13]]"
857,1176,0.03323339,Normal-2945.png,"[[81 59 43 ... 49 60 74]
 [55 38 26 ... 26 32 42]
 [34 23 14 ... 13 16 22]
 ...
 [ 9  7  6 ...  6  7  8]
 [ 9  7  7 ...  7  7  8]
 [ 9  7  7 ...  7  7  8]]"
858,7788,0.033228673,Lung_Opacity-142.png,"[[151 162 163 ... 112  99 102]
 [168 180 180 ... 139 109 113]
 [170 182 182 ... 118 110 115]
 ...
 [179 193 194 ... 106  96  88]
 [178 193 193 ... 108  98  88]
 [178 193 193 ... 115 105  96]]"
859,3886,0.03322176,COVID-1601.png,"[[  1   1   1 ...   1   1   1]
 [  1   1   1 ...   1   1   1]
 [  1   1   1 ...   1   1   1]
 ...
 [  1   1   1 ... 145 143 142]
 [  1   1   1 ... 147 143 145]
 [  0   0   0 ... 145 144 146]]"
860,3912,0.033207737,COVID-1823.png,"[[  0   0   0 ...   1   1   2]
 [  0   0   0 ...  11  30 122]
 [  0   0   0 ... 110 119 227]
 ...
 [ 57  62  65 ...  66  61  57]
 [ 56  61  63 ...  66  60  55]
 [ 52  56  59 ...  59  53  48]]"
861,1512,0.033205427,Normal-3538.png,"[[240 234 223 ... 246 245 226]
 [227 199 163 ... 234 235 219]
 [183 138  97 ... 223 224 210]
 ...
 [ 13  13  13 ...  13  14  14]
 [ 13  13  13 ...  13  14  14]
 [ 13  13  13 ...  13  14  14]]"
862,7556,0.033202626,Lung_Opacity-217.png,"[[ 38  30  26 ... 125 122 121]
 [ 34  27  22 ... 127 123 121]
 [ 33  26  21 ... 125 127 122]
 ...
 [ 57  48  49 ... 132 133 130]
 [ 48  49  53 ... 132 133 130]
 [ 48  54  56 ... 132 133 130]]"
863,1773,0.03319157,Normal-854.png,"[[ 0  0  0 ... 56 55 55]
 [ 0  0  0 ... 59 55 54]
 [ 0  0  0 ... 58 55 51]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
864,444,0.033182956,Normal-3657.png,"[[16 16 17 ... 20 20 18]
 [23 26 27 ... 30 30 27]
 [25 28 29 ... 30 31 28]
 ...
 [59 58 50 ... 19 28 55]
 [57 54 47 ... 22 23 39]
 [52 47 41 ... 26 18 20]]"
865,8152,0.033168722,Lung_Opacity-1758.png,"[[ 7 10 11 ... 27 32  3]
 [ 7 10 11 ... 27 34  3]
 [ 7 10 11 ... 27 32  2]
 ...
 [ 8 13 13 ... 18 14  0]
 [ 9 12 12 ... 18 14  2]
 [ 6  8  9 ... 12  9  2]]"
866,8001,0.033165775,Lung_Opacity-4314.png,"[[1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]
 ...
 [1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]
 [1 1 1 ... 1 1 1]]"
867,6802,0.033162415,Lung_Opacity-2577.png,"[[206 171 143 ... 194 216 213]
 [182 149 123 ... 164 189 200]
 [159 127 103 ... 140 164 179]
 ...
 [188 177 163 ... 177 190 188]
 [199 188 174 ... 183 196 192]
 [207 196 184 ... 190 200 194]]"
868,1292,0.03315787,Normal-493.png,"[[174 185 190 ... 109 108 106]
 [162 179 187 ... 104 106 104]
 [153 167 181 ... 100 100 100]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]"
869,3679,0.033153173,COVID-270.png,"[[222 217 210 ... 193 229 208]
 [220 215 209 ... 217 226 179]
 [219 213 208 ... 212 195 173]
 ...
 [222 225 230 ... 216 214 209]
 [222 227 231 ... 216 213 211]
 [226 229 232 ... 218 217 215]]"
870,8818,0.033150077,Lung_Opacity-2355.png,"[[184 233 229 ...  79  73  74]
 [183 228 210 ... 223 226 226]
 [179 213 184 ... 239 255 255]
 ...
 [226 217 206 ... 234 243 161]
 [222 222 217 ... 238 241 153]
 [ 66  75  77 ... 244 237 130]]"
871,8951,0.033142585,Lung_Opacity-5008.png,"[[0 0 0 ... 0 0 2]
 [0 0 0 ... 0 0 2]
 [0 0 0 ... 0 0 2]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 1]
 [0 0 0 ... 0 0 2]]"
872,3217,0.033134565,COVID-1527.png,"[[132 142 135 ...  11  12  12]
 [123 132 136 ...  14  15  15]
 [117 130 147 ...  18  18  19]
 ...
 [190 188 188 ... 105 107 105]
 [193 191 191 ... 101 107 108]
 [200 197 195 ... 101 108 107]]"
873,3980,0.033130996,COVID-1568.png,"[[154  82  21 ...   0   0   0]
 [156  84  23 ...   0   0   0]
 [159  88  25 ...   0   0   0]
 ...
 [152  81  22 ...   1   2   2]
 [152  82  23 ...   8   9   9]
 [155  85  25 ...  18  18  19]]"
874,5685,0.033122264,COVID-1244.png,"[[  1   0   1 ...   2   2   2]
 [ 26  35  40 ...   2   2   2]
 [ 54  73  82 ...   2   2   2]
 ...
 [201 201 203 ... 181 179 179]
 [201 201 203 ... 181 179 179]
 [201 201 203 ... 182 180 179]]"
875,1184,0.03311936,Normal-7347.png,"[[ 14  15  14 ...  18  19  18]
 [ 17  17  16 ...  20  21  20]
 [ 18  17  16 ...  20  21  20]
 ...
 [ 44  79 105 ...  48  63  72]
 [  8  10  12 ...   5   6   8]
 [  0   0   0 ...   0   0   0]]"
876,7696,0.033112615,Lung_Opacity-5714.png,"[[  2   2   2 ...   3   3   2]
 [  2   2   2 ...   3   3   2]
 [  2   2   2 ...   2   2   2]
 ...
 [124 136 123 ...   5   4   4]
 [123 133 124 ...   5   4   5]
 [108 117 111 ...   6   4   4]]"
877,778,0.033109996,Normal-335.png,"[[203 247 255 ... 166 165 163]
 [203 247 255 ... 127 126 124]
 [204 247 255 ...  95  94  92]
 ...
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]
 [  0   0   0 ...   0   0   0]]"
878,6226,0.033090994,Lung_Opacity-1909.png,"[[ 1  2  3 ...  2  1  1]
 [ 4  7  8 ... 14 15 14]
 [ 5  8  9 ... 16 17 18]
 ...
 [51 87 87 ... 50 54 57]
 [49 83 85 ... 47 52 53]
 [31 52 53 ... 31 32 34]]"
879,2449,0.03308608,Normal-803.png,"[[18 22 29 ... 71 68 64]
 [17 21 27 ... 71 67 61]
 [16 20 26 ... 71 67 61]
 ...
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]]"
880,702,0.033083107,Normal-7015.png,"[[0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 ...
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]
 [0 0 0 ... 0 0 0]]"
881,3507,0.033080507,COVID-2698.png,"[[255 255 249 ... 234 236 240]
 [172 169 219 ... 232 234 238]
 [129 149 179 ... 231 233 238]
 ...
 [218 211 209 ...   0   6  38]
 [213 204 201 ...   0   6  38]
 [167 153 149 ...   0   6  38]]"
882,6129,0.033073924,Lung_Opacity-1107.png,"[[13 14 14 ...  8  7  5]
 [12 14 15 ... 10  7  6]
 [12 14 16 ... 10  7  6]
 ...
 [38 45 49 ...  3  3  1]
 [30 36 39 ...  4  3  1]
 [22 26 28 ...  4  3  1]]"
883,6375,0.033062384,Lung_Opacity-3824.png,"[[ 10   9   9 ...  54 102 148]
 [  7   7   7 ...  48  94 137]
 [  6   6   6 ...  44  90 131]
 ...
 [  6   6   6 ...  23  37  51]
 [  6   6   6 ...  29  44  58]
 [  8   8   8 ...  36  52  66]]"
884,135,0.033052657,Normal-3155.png,"[[128  93  67 ... 160 163 153]
 [ 65  35  17 ... 145 150 140]
 [ 19   6   0 ... 111 134 128]
 ...
 [  0   0   0 ...   1  15  45]
 [  0   0   0 ...   2  17  46]
 [  0   0   0 ...   2  17  47]]"
885,8004,0.033039425,Lung_Opacity-3418.png,"[[18 19 19 ... 33  7  0]
 [27 29 30 ... 52  9  0]
 [29 32 31 ... 56 10  0]
 ...
 [24 26 21 ... 63  6  0]
 [21 24 24 ... 79  6  0]
 [18 20 20 ... 88  6  0]]"
886,8082,0.03303811,Lung_Opacity-2486.png,"[[ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 [ 0  0  0 ...  0  0  0]
 ...
 [36 39 41 ...  0  0  0]
 [38 42 43 ...  0  0  0]
 [36 40 41 ...  0  0  0]]"
887,6502,0.033033736,Lung_Opacity-5995.png,"[[159 178 180 ... 167 163 144]
 [183 203 206 ... 192 188 168]
 [187 208 210 ... 197 194 172]
 ...
 [175 198 202 ... 153 146 133]
 [172 193 199 ... 165 160 137]
 [150 168 173 ... 148 139 108]]"
888,5199,0.03302734,COVID-1827.png,"[[ 90  67  65 ...  42  59 143]
 [ 63  37  36 ...   3  25 119]
 [ 62  37  39 ...   0  19 117]
 ...
 [156 161 183 ... 244 221 214]
 [177 184 204 ... 248 230 221]
 [222 227 237 ... 253 245 240]]"
