,selected_image_indices,value,selected_image_names,selected_images,selected_image_classes
245,2805,0.03480315,3dbc90c7ee7d.png,"[[[10  5  2]
  [10  5  2]
  [ 9  5  4]
  ...
  [10  5  2]
  [10  5  2]
  [ 9  3  2]]

 [[10  5  2]
  [10  5  2]
  [10  5  3]
  ...
  [10  5  2]
  [10  5  2]
  [ 9  3  3]]

 [[ 9  5  2]
  [10  5  2]
  [10  6  2]
  ...
  [ 9  5  2]
  [ 9  5  3]
  [ 9  3  3]]

 ...

 [[ 9  5  2]
  [ 9  5  2]
  [10  5  2]
  ...
  [ 9  5  2]
  [ 9  5  2]
  [ 9  4  3]]

 [[ 9  5  2]
  [ 9  5  2]
  [ 9  5  2]
  ...
  [ 8  4  1]
  [ 9  5  2]
  [ 9  4  3]]

 [[ 9  5  2]
  [ 9  5  2]
  [ 9  5  4]
  ...
  [ 9  5  2]
  [ 9  5  3]
  [ 9  4  3]]]",Mild
246,3294,0.034735695,fdd534271f3d.png,"[[[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 ...

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [2 2 2]
  ...
  [2 2 2]
  [2 2 2]
  [2 2 2]]]",Severe
247,3581,0.034696784,3b4a5fcbe5e0.png,"[[[2 0 2]
  [1 0 1]
  [1 0 1]
  ...
  [1 0 1]
  [1 0 1]
  [1 0 1]]

 [[1 0 1]
  [2 0 2]
  [1 0 1]
  ...
  [1 0 1]
  [1 0 1]
  [2 0 2]]

 [[1 0 1]
  [2 0 2]
  [2 0 2]
  ...
  [1 0 1]
  [2 0 2]
  [2 0 2]]

 ...

 [[2 0 2]
  [2 0 2]
  [2 0 2]
  ...
  [1 0 1]
  [1 0 1]
  [2 0 2]]

 [[3 1 3]
  [2 0 2]
  [1 0 1]
  ...
  [2 0 2]
  [2 0 2]
  [1 0 1]]

 [[2 0 2]
  [2 0 2]
  [1 0 1]
  ...
  [1 0 1]
  [2 0 2]
  [1 0 1]]]",Severe
248,3211,0.034691297,4dd71fc7f22b.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[1 0 0]
  [1 0 0]
  [1 0 3]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [2 0 3]
  [3 0 1]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 2 0]
  [3 0 5]
  [4 0 2]
  ...
  [0 0 0]
  [0 0 0]
  [0 1 0]]]",Severe
249,710,0.034655035,404ede327e98.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Normal
250,1879,0.03463119,e2161692a0b4.png,"[[[6 3 6]
  [5 4 6]
  [5 4 6]
  ...
  [5 4 6]
  [5 4 6]
  [5 4 5]]

 [[5 4 6]
  [6 4 6]
  [6 4 6]
  ...
  [5 4 6]
  [5 4 6]
  [5 4 6]]

 [[5 4 6]
  [5 4 6]
  [5 4 6]
  ...
  [6 5 7]
  [5 4 6]
  [5 4 6]]

 ...

 [[5 4 6]
  [5 4 7]
  [6 5 7]
  ...
  [5 5 6]
  [5 5 6]
  [6 4 7]]

 [[5 4 6]
  [5 4 6]
  [5 5 6]
  ...
  [5 5 6]
  [5 5 6]
  [5 4 5]]

 [[5 4 6]
  [5 4 6]
  [5 4 6]
  ...
  [6 5 5]
  [6 5 6]
  [6 5 5]]]",Mild
251,3598,0.03460482,02dda30d3acf.png,"[[[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [5 4 6]
  [4 4 6]
  [5 4 6]]

 [[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [5 4 6]
  [5 4 6]
  [5 4 6]]

 [[4 4 6]
  [4 4 6]
  [5 4 6]
  ...
  [5 4 6]
  [5 4 6]
  [5 4 6]]

 ...

 [[5 4 7]
  [5 4 7]
  [5 4 7]
  ...
  [6 5 6]
  [6 5 7]
  [6 5 7]]

 [[5 4 7]
  [5 4 6]
  [5 4 6]
  ...
  [6 5 6]
  [5 5 7]
  [5 5 8]]

 [[5 5 6]
  [5 4 7]
  [5 4 6]
  ...
  [6 5 6]
  [6 5 7]
  [6 5 7]]]",Severe
252,992,0.034570105,983c98354e9c.png,"[[[2 1 0]
  [2 1 0]
  [2 1 0]
  ...
  [3 2 0]
  [1 0 0]
  [2 1 0]]

 [[2 1 0]
  [2 1 0]
  [2 1 0]
  ...
  [3 2 0]
  [1 0 0]
  [2 1 0]]

 [[2 1 0]
  [2 1 0]
  [1 0 0]
  ...
  [2 1 0]
  [2 1 0]
  [3 2 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [1 1 1]]]",Normal
253,3297,0.034549285,8a9bef2fbd4e.png,"[[[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 ...

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]]",Severe
254,2989,0.034516875,bfd5c0e55420.png,"[[[3 1 2]
  [2 2 2]
  [1 1 1]
  ...
  [2 0 1]
  [2 1 2]
  [2 2 2]]

 [[3 1 2]
  [2 2 2]
  [2 2 2]
  ...
  [3 1 2]
  [2 1 2]
  [1 1 1]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [2 2 2]
  [2 2 2]
  [1 1 1]]

 ...

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [2 1 1]
  [2 0 1]]

 [[1 1 2]
  [1 1 1]
  [1 1 1]
  ...
  [2 2 2]
  [2 1 1]
  [2 0 1]]

 [[3 1 4]
  [3 1 3]
  [3 1 2]
  ...
  [3 1 2]
  [3 0 2]
  [3 1 2]]]",Mild
255,2456,0.03446998,aef9016557ca.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [1 0 0]
  [2 0 1]
  [1 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [1 0 0]
  [2 0 1]
  [1 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [1 0 0]
  [1 0 0]
  [1 0 0]]

 ...

 [[3 0 0]
  [2 0 0]
  [0 1 3]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[1 0 0]
  [0 0 1]
  [0 0 1]
  ...
  [0 0 1]
  [0 0 0]
  [1 0 0]]

 [[0 1 0]
  [0 0 2]
  [3 0 0]
  ...
  [0 0 1]
  [0 0 0]
  [1 0 0]]]",Mild
256,3587,0.034389384,6efa36d59ada.png,"[[[4 4 7]
  [4 4 6]
  [4 4 6]
  ...
  [5 5 7]
  [5 5 6]
  [5 4 6]]

 [[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [5 4 6]
  [5 4 7]
  [4 4 6]]

 [[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [5 5 6]
  [5 4 6]
  [4 4 5]]

 ...

 [[5 4 6]
  [5 4 7]
  [5 4 6]
  ...
  [6 5 7]
  [5 5 6]
  [5 5 7]]

 [[5 4 6]
  [5 4 7]
  [5 4 6]
  ...
  [5 5 7]
  [5 5 7]
  [5 5 6]]

 [[5 4 6]
  [4 5 7]
  [5 5 6]
  ...
  [5 5 6]
  [5 5 7]
  [5 5 7]]]",Severe
257,775,0.03436661,7b691d9ced34.png,"[[[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [2 2 2]
  [2 2 2]
  [2 2 2]]

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [2 2 2]
  [1 1 1]
  [1 1 1]]

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [2 2 2]
  [1 1 1]
  [1 1 1]]

 ...

 [[2 2 2]
  [2 2 2]
  [1 1 1]
  ...
  [2 2 2]
  [2 2 2]
  [2 2 2]]

 [[2 2 2]
  [2 2 2]
  [2 1 1]
  ...
  [2 2 2]
  [2 2 2]
  [2 2 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [2 2 2]
  [2 2 2]
  [2 2 2]]]",Normal
258,3349,0.03434436,ebe0175e530c.png,"[[[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 ...

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 2 2]]

 [[2 2 2]
  [2 2 2]
  [3 1 2]
  ...
  [3 1 2]
  [2 2 2]
  [2 2 2]]]",Severe
259,563,0.0343212,2f8d14a7d390.png,"[[[ 9  7 13]
  [ 9  8 13]
  [ 9  8 13]
  ...
  [10  8 13]
  [ 9  8 13]
  [ 9  8 13]]

 [[10  8 13]
  [10  8 14]
  [10  8 14]
  ...
  [ 9  8 13]
  [10  8 13]
  [10  8 13]]

 [[ 9  8 13]
  [ 9  8 14]
  [ 9  8 14]
  ...
  [10  8 14]
  [ 9  8 13]
  [10  8 14]]

 ...

 [[10  8 13]
  [10  8 14]
  [10  8 14]
  ...
  [10  8 14]
  [10  8 14]
  [10  8 13]]

 [[ 9  8 13]
  [10  8 13]
  [10  8 14]
  ...
  [10  8 14]
  [10  8 13]
  [ 9  8 13]]

 [[10  8 14]
  [10  8 13]
  [10  8 13]
  ...
  [10  8 14]
  [ 9  8 13]
  [10  9 14]]]",Normal
260,802,0.034279577,66460ecab347.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Normal
261,3514,0.034272242,6c3745a222da.png,"[[[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [2 1 0]
  [2 1 0]
  [2 1 0]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [2 1 0]
  [2 1 0]
  [3 2 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 0 0]
  [1 0 0]
  [2 1 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Severe
262,2038,0.034267165,15528e740543.png,"[[[5 4 6]
  [5 4 7]
  [5 4 6]
  ...
  [5 4 6]
  [5 5 6]
  [6 5 6]]

 [[4 4 7]
  [5 5 7]
  [5 5 6]
  ...
  [5 4 7]
  [5 5 6]
  [5 4 6]]

 [[5 5 6]
  [5 5 6]
  [5 5 7]
  ...
  [6 5 7]
  [5 5 6]
  [5 5 6]]

 ...

 [[5 4 6]
  [5 5 6]
  [5 5 6]
  ...
  [5 5 7]
  [5 5 6]
  [5 4 7]]

 [[5 5 7]
  [5 5 7]
  [5 5 6]
  ...
  [5 5 7]
  [5 4 6]
  [5 4 7]]

 [[5 5 6]
  [5 5 6]
  [5 5 6]
  ...
  [5 5 7]
  [5 5 6]
  [4 5 7]]]",Mild
263,2135,0.03422049,a3d2a0c4cd17.png,"[[[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [2 0 1]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [2 0 1]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 ...

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [2 0 1]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [2 0 1]
  [3 1 2]]

 [[2 2 2]
  [2 2 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]]",Mild
264,1307,0.034181155,4dd7b322f342.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Normal
265,3021,0.03416961,add1d681d712.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 1 0]
  [1 0 1]
  [4 0 2]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 1 0]
  [0 0 0]
  [2 0 0]
  ...
  [0 1 0]
  [0 0 0]
  [1 0 0]]

 [[0 0 0]
  [0 1 0]
  [0 1 0]
  ...
  [0 0 0]
  [0 0 0]
  [1 0 0]]]",Mild
266,2778,0.034152217,71e4130bf5c8.png,"[[[3 1 2]
  [3 2 2]
  [2 2 2]
  ...
  [1 1 1]
  [1 1 1]
  [2 2 2]]

 [[2 0 1]
  [2 2 2]
  [2 2 2]
  ...
  [1 1 1]
  [1 2 2]
  [1 1 1]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [2 2 2]
  [2 2 2]
  [2 2 2]]

 ...

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [2 2 2]]

 [[1 1 1]
  [1 1 1]
  [2 2 2]
  ...
  [2 2 2]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [2 2 2]
  [1 1 1]]]",Mild
267,1192,0.03409174,b86fb2d5be1a.png,"[[[ 9  8 13]
  [ 9  8 13]
  [ 9  8 13]
  ...
  [ 9  8 13]
  [ 9  8 13]
  [ 9  8 13]]

 [[ 9  8 13]
  [ 9  8 13]
  [ 9  8 13]
  ...
  [ 9  7 13]
  [ 9  7 13]
  [ 9  8 13]]

 [[ 9  8 14]
  [ 9  8 14]
  [ 9  8 14]
  ...
  [ 9  8 13]
  [ 9  8 13]
  [ 9  8 13]]

 ...

 [[ 9  8 13]
  [ 9  8 14]
  [ 9  8 13]
  ...
  [10  8 13]
  [ 9  8 14]
  [10  8 13]]

 [[ 9  8 14]
  [10  8 14]
  [10  8 14]
  ...
  [ 9  8 14]
  [ 9  8 14]
  [ 9  8 14]]

 [[10  8 13]
  [ 9  8 13]
  [10  8 14]
  ...
  [ 9  8 13]
  [ 9  8 14]
  [ 9  8 13]]]",Normal
268,970,0.034044977,ace287a5c991.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Normal
269,3199,0.034022707,7efc91af4ae6.png,"[[[ 1  5  6]
  [ 3  4  6]
  [ 5  5  8]
  ...
  [ 5  6  8]
  [ 4  5  5]
  [ 3  4  8]]

 [[ 2  5  9]
  [ 2  3  8]
  [ 4  3  8]
  ...
  [ 4  5  7]
  [ 3  4  7]
  [ 3  5 10]]

 [[ 3  3  8]
  [ 2  4  9]
  [ 3  4  9]
  ...
  [ 5  5  9]
  [ 4  5 10]
  [ 2  3  9]]

 ...

 [[ 4  5 10]
  [ 5  6 11]
  [ 5  6 10]
  ...
  [ 4  5  9]
  [ 4  3  8]
  [ 5  4  8]]

 [[ 5  6 10]
  [ 4  5 10]
  [ 4  5  9]
  ...
  [ 5  6 10]
  [ 5  5  9]
  [ 4  3  9]]

 [[ 2  3  7]
  [ 3  4  8]
  [ 4  5  9]
  ...
  [ 5  6 10]
  [ 6  7 11]
  [ 5  6 11]]]",Severe
270,717,0.034008224,4d17559ac1e2.png,"[[[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [4 4 6]
  [4 4 6]
  [4 4 7]]

 [[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [4 4 6]
  [4 4 6]
  [4 4 6]]

 [[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [4 4 6]
  [4 4 6]
  [4 4 6]]

 ...

 [[4 4 7]
  [4 4 6]
  [4 4 6]
  ...
  [4 4 6]
  [4 4 6]
  [4 4 6]]

 [[4 4 6]
  [4 4 6]
  [4 4 7]
  ...
  [4 4 6]
  [4 4 6]
  [4 4 6]]

 [[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [4 4 6]
  [4 4 6]
  [4 4 6]]]",Normal
271,2252,0.033973966,a150ff5dfe07.png,"[[[1 1 1]
  [2 1 1]
  [2 1 2]
  ...
  [3 1 1]
  [1 1 1]
  [2 1 2]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [2 1 1]
  [2 1 1]
  [2 1 2]]

 [[1 1 1]
  [1 1 1]
  [2 1 1]
  ...
  [2 1 1]
  [1 1 1]
  [1 1 1]]

 ...

 [[2 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [2 1 1]
  [1 1 1]
  [3 1 3]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [2 1 2]
  [1 1 1]
  [1 1 1]]

 [[1 1 1]
  [2 1 1]
  [2 1 1]
  ...
  [1 1 1]
  [2 1 1]
  [1 1 1]]]",Mild
272,2198,0.033964936,a56729de89e9.png,"[[[2 1 0]
  [2 1 0]
  [3 2 0]
  ...
  [2 1 0]
  [2 1 0]
  [2 1 0]]

 [[2 1 0]
  [2 1 0]
  [3 2 0]
  ...
  [2 1 0]
  [2 1 0]
  [2 1 0]]

 [[2 1 0]
  [2 1 0]
  [3 2 0]
  ...
  [2 1 0]
  [2 1 0]
  [3 2 1]]

 ...

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [0 0 0]]

 [[1 1 1]
  [1 1 1]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [0 0 0]]

 [[2 2 2]
  [0 0 0]
  [1 1 1]
  ...
  [1 1 1]
  [1 1 1]
  [1 1 1]]]",Mild
273,1648,0.03394108,dd02d60bef14.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Normal
274,908,0.033875924,7b9d519cbd66.png,"[[[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [4 4 6]
  [4 4 7]
  [4 4 7]]

 [[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [4 4 7]
  [4 4 6]
  [4 4 6]]

 [[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [4 4 6]
  [4 4 7]
  [4 5 6]]

 ...

 [[4 4 6]
  [4 4 7]
  [4 5 7]
  ...
  [5 5 8]
  [4 5 7]
  [4 4 7]]

 [[4 4 7]
  [4 4 7]
  [4 4 7]
  ...
  [5 5 7]
  [4 5 8]
  [5 4 6]]

 [[4 4 7]
  [4 4 7]
  [4 4 7]
  ...
  [5 5 7]
  [4 5 8]
  [4 5 7]]]",Normal
275,1554,0.033865597,e5197d77ec68.png,"[[[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 ...

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[0 0 0]
  [0 0 0]
  [0 0 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]]",Normal
276,3361,0.03382615,8785b71238d8.png,"[[[4 4 6]
  [4 4 6]
  [5 4 6]
  ...
  [4 4 6]
  [4 4 6]
  [4 4 6]]

 [[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [4 4 6]
  [4 4 6]
  [4 4 6]]

 [[4 4 6]
  [4 4 6]
  [4 4 6]
  ...
  [4 4 6]
  [4 4 7]
  [4 4 6]]

 ...

 [[4 4 7]
  [4 4 7]
  [4 4 7]
  ...
  [5 5 6]
  [4 4 6]
  [4 4 7]]

 [[5 4 7]
  [4 4 6]
  [4 4 6]
  ...
  [5 4 7]
  [4 4 6]
  [4 4 7]]

 [[4 4 6]
  [4 4 6]
  [4 4 7]
  ...
  [4 4 7]
  [5 4 7]
  [5 5 7]]]",Severe
277,3604,0.033795968,a14bbd9a583e.png,"[[[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 [[3 1 2]
  [3 1 2]
  [3 1 2]
  ...
  [3 1 2]
  [3 1 2]
  [3 1 2]]

 ...

 [[2 2 2]
  [2 2 2]
  [1 1 1]
  ...
  [2 2 2]
  [2 2 2]
  [2 2 2]]

 [[2 2 2]
  [2 2 2]
  [1 1 1]
  ...
  [2 2 2]
  [2 2 2]
  [2 2 2]]

 [[2 2 2]
  [2 2 2]
  [2 2 2]
  ...
  [2 2 2]
  [3 1 2]
  [3 1 2]]]",Severe
278,3158,0.03377627,26453eb7e989.png,"[[[2 1 0]
  [2 1 0]
  [2 0 0]
  ...
  [1 0 0]
  [1 0 0]
  [2 1 0]]

 [[2 1 0]
  [3 2 0]
  [2 1 0]
  ...
  [1 0 0]
  [2 1 0]
  [2 1 0]]

 [[2 1 0]
  [2 1 0]
  [3 2 0]
  ...
  [2 1 0]
  [1 0 0]
  [1 0 0]]

 ...

 [[0 1 0]
  [0 3 0]
  [0 2 0]
  ...
  [0 0 0]
  [0 0 0]
  [0 0 0]]

 [[2 0 2]
  [3 0 0]
  [3 0 0]
  ...
  [0 0 1]
  [0 0 0]
  [1 0 0]]

 [[1 0 4]
  [1 0 1]
  [1 1 0]
  ...
  [0 0 1]
  [0 0 0]
  [3 0 0]]]",Mild
